topt,b2,d0,d1,d2,s,mu.opt,tmax,strain,evol.temp,evol.rep,ctmax,sharpness,inf.point,up.conc,upper.tail
25.0927291,0.035036721,0.90224758,0.000493234,0.258237117,0.042934601,1.146073843,32.48308461,16_3,16,3,32.48308309,0.018542441,16.1440144,0.001343062,7.390353992
24.76127974,0.023703736,2.059972133,0.001339995,0.227381343,0.052531077,1.149380016,32.68439432,16_3,16,3,32.68441986,0.017290766,13.65976598,0.001065363,7.923140122
24.94724445,0.037274513,0.885545546,0.001404455,0.225796886,0.055883313,1.099835503,32.77306154,16_3,16,3,32.773086,0.016708364,15.39153915,0.00135305,7.825841548
24.41764028,0.021267727,2.205579721,0.001802847,0.216828034,0.045927877,1.097048996,32.69381594,16_3,16,3,32.69385538,0.015229879,12.54365437,0.00090151,8.276215104
24.85109337,0.027400279,1.685319981,0.001556999,0.223004454,0.027430787,1.150835282,32.79111745,16_3,16,3,32.79113601,0.017323888,14.13141314,0.001183416,7.940042642
24.70749241,0.031226288,1.312065307,0.001594126,0.223346847,0.042550551,1.132271034,32.62003584,16_3,16,3,32.62005601,0.017055238,14.46624662,0.001257311,7.912563601
24.87532861,0.027532963,1.383222999,0.001036818,0.232471661,0.029831234,1.122399959,32.86910412,16_3,16,3,32.86909179,0.01603573,14.46624662,0.001070709,7.993763183
24.51651516,0.020002014,2.558754682,0.002105798,0.212076787,0.055294877,1.10458407,32.81287173,16_3,16,3,32.81289651,0.015533745,12.22322232,0.000896298,8.296381345
25.02195201,0.030271505,1.199799912,0.000734302,0.243889396,0.052789197,1.116523179,32.70348828,16_3,16,3,32.70348655,0.017103752,15.25472547,0.001175022,7.681534535
24.54666899,0.027511867,1.430463059,0.001870365,0.21556138,0.040805929,1.108561341,32.85626327,16_3,16,3,32.85630816,0.01505982,13.59855986,0.001052218,8.309639173
24.52052839,0.021873756,2.068388025,0.001581802,0.220468118,0.045439795,1.13042883,32.80408153,16_3,16,3,32.8040768,0.015431882,12.88568857,0.000920018,8.283548415
25.06082226,0.026306412,1.287268546,0.000280142,0.272196756,0.053606145,1.114811386,32.49952433,16_3,16,3,32.49951854,0.01720671,15.55715572,0.001008254,7.438696285
25.03304192,0.026877827,1.579313873,0.001035197,0.232667993,0.049360135,1.103267942,32.85755594,16_3,16,3,32.85752704,0.016776955,14.54545455,0.001102789,7.82448512
24.09854809,0.090285263,0.406700434,0.33900449,0.115404791,0.043779,1.115287391,32.80106548,16_3,16,3,32.80106549,0.015853762,14.32583258,0.00212474,8.702517403
24.93592059,0.108236876,0.118045669,0.136399161,0.139220776,0.041809801,1.13876101,32.77051339,16_3,16,3,32.7705239,0.018939407,16.81008101,0.00253616,7.834603313
25.02620507,0.042732547,0.689949159,0.001354366,0.229016635,0.04928079,1.130908318,32.68989493,16_3,16,3,32.68991704,0.017819259,16.01440144,0.00153917,7.66371197
24.60786564,0.087306118,0.340234163,0.076951723,0.140461047,0.043269213,1.1451298,32.73379193,16_3,16,3,32.73379318,0.018217649,15.66156616,0.002374321,8.12592754
24.97525067,0.031290816,1.282742025,0.001061315,0.234580023,0.050865615,1.132388598,32.67610456,16_3,16,3,32.67607377,0.017729648,15.06750675,0.001271887,7.700823097
24.83159714,0.02640577,1.517402846,0.001242748,0.226563684,0.036119943,1.096990502,32.89687085,16_3,16,3,32.89684314,0.015641179,14.09180918,0.001033874,8.065245998
24.35322399,0.017766855,3.489290182,0.003588756,0.198828831,0.042740333,1.14590422,32.76241648,16_3,16,3,32.76242229,0.016372738,11.01350135,0.000900517,8.409198297
24.92293482,0.063349959,0.380411724,0.007716521,0.184894739,0.054154528,1.10447184,32.85102829,16_3,16,3,32.85105268,0.017387187,16.11161116,0.001951089,7.928117863
24.66896262,0.028619323,1.340699904,0.000933029,0.238898137,0.041102138,1.145231469,32.49063015,16_3,16,3,32.49062786,0.016999768,14.57785779,0.001142767,7.821665241
24.6989538,0.029158523,1.468195715,0.00135201,0.22839815,0.041765604,1.135138939,32.53703444,16_3,16,3,32.53706015,0.017335409,14.3690369,0.001211743,7.838106349
24.59800511,0.024703548,1.617935499,0.001293335,0.22571867,0.046684756,1.095270692,32.77293312,16_3,16,3,32.77290899,0.015127672,13.59135914,0.000961272,8.174903884
24.34090274,0.019426707,2.46104287,0.002017523,0.21293847,0.052200843,1.120949962,32.81692698,16_3,16,3,32.81695299,0.014821503,11.96759676,0.00083558,8.476050247
24.37970317,0.017427135,3.2110919,0.002762897,0.204634022,0.030601862,1.145226041,32.88505506,16_3,16,3,32.88506539,0.015529689,11.22232223,0.000829908,8.505362224
24.34504189,0.09331056,0.293254273,0.210038279,0.124236241,0.04614941,1.139680272,32.84732642,16_3,16,3,32.8473266,0.016613515,15.08910891,0.002217653,8.502284715
24.85347481,0.031621461,1.149123988,0.000858946,0.241700032,0.015698607,1.169389365,32.57530894,16_3,16,3,32.57530979,0.017719277,15.17191719,0.001256791,7.721834983
24.61571113,0.094346245,0.27418506,0.132685608,0.132492909,0.048770146,1.125295592,32.82659194,16_3,16,3,32.82659286,0.017493603,15.71557156,0.002322552,8.210881726
23.90936729,0.0149553,3.507083685,0.003761307,0.193568274,0.039635978,1.089262334,32.89318473,16_3,16,3,32.89318909,0.013307563,9.573357336,0.00063824,8.983821799
25.11135452,0.034536517,0.852760212,0.000421871,0.261293471,0.051381109,1.106338481,32.50913223,16_3,16,3,32.50912901,0.017685266,16.18721872,0.001261549,7.397774486
24.65772662,0.053316282,0.460785565,0.005661108,0.189153862,0.046363251,1.06909045,32.87332476,16_3,16,3,32.87333703,0.015433033,15.33393339,0.001609388,8.21561041
24.49852731,0.019768793,2.575431118,0.002163153,0.211277168,0.043868805,1.133033075,32.8901482,16_3,16,3,32.89017315,0.015483123,12.12961296,0.000888558,8.391645844
24.65718813,0.051912076,0.640210898,0.00596175,0.190981496,0.05307973,1.131768463,32.65172141,16_3,16,3,32.65173814,0.017575,15.29072907,0.001805708,7.99455001
24.54714114,0.090011233,0.389540073,0.133355648,0.131354232,0.044561374,1.150184928,32.7509267,16_3,16,3,32.75092727,0.018205175,15.40594059,0.002405909,8.203786126
24.89324357,0.029606757,1.350062311,0.000915158,0.239044081,0.044595579,1.135727041,32.59225475,16_3,16,3,32.59223851,0.017591059,14.91989199,0.001207226,7.698994937
24.13398625,0.071188696,0.448820171,0.056778701,0.139577617,0.030090762,1.135011603,32.84389808,16_3,16,3,32.84391644,0.015734941,14.28982898,0.001975969,8.709930193
25.48788983,0.03747263,0.709197993,0.000313244,0.268183856,0.037705384,1.084839076,32.7168491,16_3,16,3,32.71684807,0.018024088,16.95769577,0.001329258,7.228958242
24.6914642,0.024809294,1.843107155,0.001421693,0.225379606,0.047972292,1.158032703,32.7331809,16_3,16,3,32.73320865,0.016780081,13.68856886,0.001070147,8.041744445
25.39655534,0.028164221,1.231760681,0.00020539,0.281613936,0.046069502,1.127939891,32.57045741,16_3,16,3,32.57046138,0.018718087,16.31323132,0.00112206,7.173906037
24.83625521,0.029804487,1.309607504,0.000822538,0.243123927,0.041797342,1.158134846,32.5060309,16_3,16,3,32.50602716,0.017876976,14.99549955,0.001219397,7.669771951
24.25186721,0.017908674,3.063607913,0.002772399,0.205108971,0.048084355,1.128180091,32.72991139,16_3,16,3,32.72992146,0.015397941,11.22592259,0.00083744,8.478054254
24.75211996,0.024638719,1.568417604,0.000921558,0.235159938,0.047844024,1.086806723,32.76393208,16_3,16,3,32.76393184,0.0153859,14.03780378,0.000950616,8.011811883
24.20540757,0.016606135,3.474463615,0.003200639,0.2011126,0.030073115,1.150738041,32.78903724,16_3,16,3,32.78904435,0.01544617,10.68946895,0.000800641,8.583636782
24.32164703,0.017402685,3.023783663,0.00271093,0.203965555,0.03673195,1.123520431,32.94079774,16_3,16,3,32.94080811,0.014717097,11.12871287,0.000786531,8.619161078
24.43696749,0.094495458,0.422203282,0.330691816,0.118927028,0.049775359,1.141367142,32.80660095,16_3,16,3,32.80660102,0.017566539,15.02430243,0.002357196,8.369633534
24.80512636,0.04136031,0.867663879,0.002140439,0.217315168,0.049701865,1.129426664,32.55882409,16_3,16,3,32.55883261,0.017956588,15.37713771,0.001566167,7.753706248
24.76273103,0.024058904,1.904199718,0.001398694,0.224445707,0.05429681,1.116283604,32.79523984,16_3,16,3,32.79526343,0.016312569,13.62016202,0.001022696,8.032532401
24.41860098,0.09599088,0.383204452,0.292781944,0.121641571,0.051746445,1.142272506,32.70810406,16_3,16,3,32.70810426,0.017808486,15.18631863,0.002388212,8.289503279
24.85557395,0.099863037,0.231687105,0.13848997,0.134384168,0.05963368,1.119536078,32.8777851,16_3,16,3,32.87778814,0.018139003,16.25562556,0.002418353,8.022214192
25.12421552,0.030418086,1.094677758,0.000590596,0.249061851,0.041930174,1.120898108,32.81818214,16_3,16,3,32.81817975,0.016780921,15.50675068,0.001141997,7.693964226
24.48879777,0.018540848,3.010134288,0.002622254,0.206148541,0.03415781,1.122791101,32.8591747,16_3,16,3,32.85919011,0.015799762,11.65076508,0.000879982,8.37039234
24.97857144,0.03251436,1.17478619,0.001058444,0.234840193,0.027152095,1.149040443,32.70655194,16_3,16,3,32.70652527,0.017747431,15.20432043,0.001301258,7.727953828
24.5585788,0.078540176,0.415749479,0.038318289,0.153076941,0.046808504,1.145062738,32.54886063,16_3,16,3,32.54886296,0.018762888,15.6039604,0.002359207,7.990284164
25.06360179,0.029537596,1.221187241,0.00049125,0.256817411,0.046764399,1.138973435,32.56812337,16_3,16,3,32.56812314,0.017895972,15.54635464,0.001173707,7.50452135
24.66595968,0.023774321,1.959277234,0.001354884,0.226410434,0.059377109,1.11600524,32.63862971,16_3,16,3,32.63865608,0.016553936,13.54455446,0.001024303,7.972696401
24.84808254,0.025823302,1.84724723,0.001298139,0.228326408,0.052814427,1.1155316,32.63884875,16_3,16,3,32.63886826,0.017476083,14.08460846,0.001133223,7.790785722
24.8189394,0.024727956,1.703557739,0.001041381,0.232930494,0.020551988,1.138297115,32.80837393,16_3,16,3,32.80836158,0.016361799,14.0450045,0.001020018,7.989422183
25.04392354,0.033661549,1.167865763,0.00133304,0.227632633,0.041082288,1.129754085,32.8059156,16_3,16,3,32.80593662,0.017606271,15.18991899,0.001341025,7.762013084
24.80496448,0.041045344,0.951104777,0.003138196,0.20583698,0.057748801,1.127457012,32.72381243,16_3,16,3,32.72379946,0.017567616,15.02070207,0.001568403,7.918834981
25.11220749,0.065446202,0.316335148,0.004383988,0.202638507,0.034288909,1.174086418,32.68236833,16_3,16,3,32.68236882,0.019767461,16.87488749,0.0021716,7.570161333
24.62878729,0.026576902,1.507127941,0.001054714,0.234320314,0.040669678,1.138216232,32.57512171,16_3,16,3,32.57511086,0.016479379,14.14941494,0.001070588,7.94632357
24.79899767,0.030323067,1.255750489,0.000824714,0.243147805,0.02878311,1.150110156,32.46842897,16_3,16,3,32.46842719,0.017739759,15.01710171,0.001222326,7.669429518
24.79207324,0.072776352,0.388395891,0.022531596,0.162825495,0.023533125,1.190789839,32.86183307,16_3,16,3,32.86182207,0.018713134,15.84878488,0.002275712,8.06974883
25.00874688,0.031625956,1.153495985,0.000782486,0.243214555,0.038739506,1.140103212,32.66120161,16_3,16,3,32.66119796,0.017638988,15.36633663,0.0012467,7.652451075
24.62827363,0.080824356,0.446862334,0.061752754,0.143177313,0.039337855,1.172651615,32.76818421,16_3,16,3,32.76818528,0.018748875,15.45634563,0.002402558,8.139911655
24.50415115,0.023109352,1.965028642,0.001531799,0.222766252,0.036090741,1.142252676,32.68069873,16_3,16,3,32.68071069,0.015995843,13.15571557,0.000982099,8.176559538
24.66263828,0.02275313,2.250386442,0.001725039,0.220126683,0.026750714,1.159894045,32.72456314,16_3,16,3,32.72456896,0.017079919,13.16291629,0.001046227,8.061930676
24.48669585,0.021070106,2.314809481,0.001872836,0.216016687,0.047999852,1.120488425,32.75773148,16_3,16,3,32.7577702,0.015633343,12.54725473,0.000922138,8.271074355
24.69455822,0.021926803,2.371774364,0.001958154,0.215273667,0.043779538,1.143477047,32.85358149,16_3,16,3,32.85362378,0.016594137,12.88208821,0.001006711,8.159065562
24.65354281,0.070856063,0.40463126,0.025053197,0.158413115,0.039169548,1.133134737,32.87497673,16_3,16,3,32.87497878,0.017267519,15.46354635,0.002099488,8.221435967
25.28438752,0.040261075,0.713326699,0.000526619,0.256055003,0.049273807,1.116277129,32.5538261,16_3,16,3,32.55380878,0.018866737,16.71287129,0.001487052,7.269421262
24.60199043,0.022494148,1.978678319,0.001458794,0.222266806,0.046098598,1.092266846,32.77703078,16_3,16,3,32.77704145,0.015351069,13.13411341,0.000927649,8.175051024
25.11570168,0.031063241,1.110744481,0.000611862,0.249015423,0.041418802,1.122474137,32.7344602,16_3,16,3,32.73445931,0.017276433,15.56435644,0.001190553,7.618757633
24.40999746,0.019287085,2.863780493,0.002575186,0.207858565,0.037749086,1.159248413,32.78987995,16_3,16,3,32.78989554,0.016129889,11.8019802,0.000918919,8.379898075
24.42035881,0.021741339,2.33119847,0.001842693,0.218626163,0.04557007,1.144535691,32.5615285,16_3,16,3,32.56157376,0.016524454,12.69846985,0.000986807,8.141214947
24.56039537,0.033264656,1.136014235,0.002655046,0.207207609,0.045800314,1.116482884,32.84792735,16_3,16,3,32.84795384,0.015530472,14.0450045,0.001238173,8.287558469
24.47499391,0.020735398,2.162134191,0.00160107,0.219112926,0.05249781,1.105394431,32.82741325,16_3,16,3,32.82746128,0.014846574,12.59045905,0.000858196,8.352467371
24.57246497,0.036174352,1.020620419,0.002830898,0.206401247,0.041173522,1.103606364,32.75115666,16_3,16,3,32.75118534,0.015860365,14.34383438,0.00132605,8.178720371
24.71723882,0.031042786,1.20742574,0.001565391,0.222338269,0.032269251,1.142587869,32.80625946,16_3,16,3,32.80628799,0.016216642,14.42664266,0.001195312,8.089049172
24.68567309,0.027511844,1.769413892,0.001487824,0.226949911,0.047127007,1.154309057,32.45167605,16_3,16,3,32.45169167,0.01824772,14.10621062,0.001236357,7.766018578
24.96575648,0.029265813,1.306526023,0.000889734,0.238474477,0.032908443,1.14330669,32.76680864,16_3,16,3,32.76680325,0.017093813,14.93789379,0.001166699,7.801046771
24.97144966,0.057421833,0.390267081,0.003450108,0.205598792,0.047406895,1.120673945,32.72218246,16_3,16,3,32.72218615,0.017840998,16.36363636,0.001853835,7.750736486
24.18665835,0.017175493,2.831653867,0.002569475,0.20438492,0.039324673,1.096144133,32.92841764,16_3,16,3,32.9284282,0.0137899,10.95949595,0.000727643,8.741769851
24.65805737,0.107282899,0.142370726,0.143661416,0.138959936,0.044580411,1.162767327,32.48452417,16_3,16,3,32.48453011,0.019460904,16.48964896,0.002604043,7.826472737
24.53709333,0.02118377,2.315539392,0.001711298,0.218864209,0.051086206,1.116671937,32.71664989,16_3,16,3,32.71663984,0.015910557,12.72367237,0.000933727,8.179546512
24.82554426,0.050249453,0.546615897,0.00245757,0.215110638,0.047785836,1.135009119,32.52145508,16_3,16,3,32.52146188,0.018171887,16.00360036,0.001749898,7.695917617
24.24730879,0.057996684,0.916296537,0.048004693,0.140859154,0.027013569,1.170844468,32.90507427,16_3,16,3,32.9050743,0.017054401,13.53735374,0.002027165,8.657765509
24.71146621,0.025325828,1.426596266,0.001023472,0.23110989,0.05307985,1.086491859,32.88417846,16_3,16,3,32.88417407,0.01471453,13.96579658,0.000935358,8.172707864
24.22395854,0.0626887,0.563870828,0.029421042,0.153020462,0.030984032,1.162504658,32.77826287,16_3,16,3,32.77826367,0.016557893,14.34383438,0.001966045,8.554305134
24.81036898,0.023787513,1.999735539,0.001586529,0.22030383,0.04763402,1.099629788,32.85506629,16_3,16,3,32.85508263,0.016241021,13.48334833,0.001023168,8.044713647
25.40635742,0.038317641,0.706275577,0.000364911,0.265605276,0.025239725,1.138783144,32.67076363,16_3,16,3,32.67076292,0.018785744,16.88928893,0.001410262,7.264405501
24.51690853,0.052686123,0.67830423,0.011762365,0.172380886,0.040863331,1.151097328,32.90896774,16_3,16,3,32.90896958,0.016620545,14.61386139,0.001788579,8.392061055
24.85518842,0.0289075,1.377244349,0.001407373,0.224134219,0.041058911,1.119351596,32.89014263,16_3,16,3,32.89017046,0.016182795,14.36543654,0.001137499,8.034982038
24.81803818,0.100351772,0.297855593,0.221852944,0.127634235,0.049709238,1.134689171,32.90168903,16_3,16,3,32.90169064,0.018345344,16.00360036,0.002459403,8.083652458
24.909096,0.027914859,1.604740145,0.001013156,0.236729463,0.042665878,1.152745345,32.5846318,16_3,16,3,32.58460268,0.018230872,14.67146715,0.001213272,7.675506676
24.7879406,0.063680089,0.478698272,0.011856597,0.175874451,0.036873509,1.155341638,32.78060803,16_3,16,3,32.7806473,0.018303117,15.73357336,0.002091375,7.992706699
24.29944115,0.033581709,1.185058897,0.00437917,0.193839926,0.032985875,1.136202134,32.8630525,16_3,16,3,32.86305928,0.015108093,13.36093609,0.001255612,8.563618132
24.52749741,0.081534811,0.37372454,0.055688208,0.144846028,0.055339641,1.135741821,32.70079671,16_3,16,3,32.70079775,0.017833873,15.45274527,0.002284089,8.173300335
24.6556545,0.037724655,0.981486824,0.002006717,0.219086838,0.030667259,1.158193377,32.5274222,16_3,16,3,32.52743627,0.017682637,14.95589559,0.001464765,7.871781774
25.0694149,0.029792302,1.352245823,0.000924139,0.237564401,0.044007218,1.134919731,32.77721706,16_3,16,3,32.77719699,0.01760264,15.07830783,0.001217114,7.70778209
25.20511022,0.047922252,0.559531589,0.001460595,0.227069443,0.035241795,1.110807326,32.75338255,16_3,16,3,32.75339519,0.018181147,16.52205221,0.001668856,7.548284971
25.27091245,0.033270759,0.880208551,0.000452473,0.256456075,0.03189528,1.100431446,32.81779529,16_3,16,3,32.8177948,0.01689986,16.11881188,0.001192591,7.546882347
24.97037709,0.029629072,1.249231253,0.00077421,0.242920107,0.031334671,1.15214085,32.71989606,16_3,16,3,32.71989721,0.017291983,15.10711071,0.001174984,7.749520125
24.33069259,0.017395253,3.188437238,0.002775782,0.204629602,0.041514563,1.152633556,32.87226699,16_3,16,3,32.87227643,0.015454256,11.16471647,0.000823992,8.54158384
24.96191039,0.031461343,1.082476387,0.000612163,0.250360279,0.047605363,1.122705859,32.55276816,16_3,16,3,32.55276551,0.017366475,15.48514851,0.001202448,7.590855124
24.68619184,0.092924846,0.294498993,0.115384744,0.134921852,0.04137178,1.163450293,32.85413219,16_3,16,3,32.85413343,0.018285326,15.80558056,0.002417272,8.167941593
24.34568408,0.055607635,0.548268537,0.012326622,0.171236175,0.043510663,1.108601296,32.76961915,16_3,16,3,32.76962058,0.015776601,14.61746175,0.001736759,8.423936499
24.73779017,0.022238123,2.058244012,0.001550107,0.219551258,0.051411185,1.08345976,32.92198144,16_3,16,3,32.92198268,0.015340136,13.13411341,0.000927269,8.18419251
24.79808943,0.024313404,1.777955557,0.001195729,0.228506786,0.033850527,1.124544059,32.84159474,16_3,16,3,32.84156933,0.016130495,13.82538254,0.001006329,8.043479897
24.1689676,0.088849371,0.386564435,0.261841541,0.117882392,0.055867058,1.091260429,32.86770423,16_3,16,3,32.86770421,0.015479205,14.43024302,0.002067085,8.698736606
24.48963577,0.027384489,1.568495708,0.002900124,0.202543638,0.04821541,1.077206298,32.93125882,16_3,16,3,32.93127183,0.014674573,13.06570657,0.00106127,8.441636057
24.61474009,0.023601818,1.747374544,0.001030417,0.233314636,0.048537555,1.109142368,32.64616731,16_3,16,3,32.64615719,0.015733558,13.68856886,0.000950094,8.031417095
24.73517353,0.029391672,1.339804451,0.001353025,0.226499687,0.056684231,1.120136553,32.71130143,16_3,16,3,32.71126994,0.016373393,14.37623762,0.001155821,7.976096409
24.66639543,0.057674379,0.467530918,0.007041472,0.186567062,0.05346996,1.101041691,32.6978938,16_3,16,3,32.69790791,0.016876704,15.55715572,0.001824707,8.031512479
24.77549384,0.02575731,1.518968774,0.001139111,0.228958194,0.047992378,1.09409168,32.85553138,16_3,16,3,32.8555109,0.01540456,14.02340234,0.000996324,8.080017064
24.42044692,0.01964489,2.698327023,0.002343371,0.209948217,0.05325555,1.127085939,32.75683528,16_3,16,3,32.756856,0.015780452,11.97119712,0.000904791,8.336409078
24.61166328,0.024644816,1.811101979,0.0012606,0.229529613,0.036367489,1.165609113,32.62222063,16_3,16,3,32.62219864,0.016840115,13.7209721,0.00105693,8.010535365
25.06477546,0.035785763,0.870165717,0.000743961,0.244651178,0.053802192,1.129029398,32.67544564,16_3,16,3,32.67544513,0.017507586,15.85958596,0.001324963,7.610669672
24.90221824,0.048374272,0.906076673,0.005899433,0.191050576,0.044677215,1.120391403,32.7075365,16_3,16,3,32.70753699,0.018735084,15.27632763,0.001868358,7.805318746
24.52122805,0.096460001,0.277873313,0.195478413,0.12708318,0.044526404,1.122248261,32.8153264,16_3,16,3,32.81532688,0.017166474,15.51755176,0.002293595,8.29409883
24.72472855,0.024151827,1.800779478,0.001351838,0.224834996,0.0351232,1.114778749,32.83324078,16_3,16,3,32.83327115,0.015827834,13.60936094,0.000994049,8.108542597
23.94185703,0.012820761,4.814924213,0.004679405,0.18897455,0.046184998,1.115577701,32.83005684,16_3,16,3,32.83005996,0.014369965,8.669666967,0.000602239,8.888202927
24.42567822,0.020908374,2.59684012,0.002172856,0.21398515,0.055727119,1.138944373,32.57222475,16_3,16,3,32.57225428,0.016710922,12.38163816,0.000986874,8.146576056
24.81169652,0.029459279,1.192571428,0.000651468,0.248776588,0.047477057,1.132608086,32.50133808,16_3,16,3,32.50133828,0.017033074,15.08190819,0.001137568,7.689641761
24.66330459,0.041065743,0.929571336,0.003432507,0.204110193,0.034016622,1.163046829,32.69092045,16_3,16,3,32.69095307,0.01753659,14.82988299,0.001573456,8.027648479
24.58545226,0.034074043,1.359755187,0.003815609,0.199186248,0.047691166,1.115932695,32.71566974,16_3,16,3,32.71568438,0.016808208,13.89018902,0.001386887,8.130232116
25.03809804,0.065885139,0.356571691,0.005897881,0.1948233,0.028912232,1.159712439,32.68045484,16_3,16,3,32.68045497,0.019456904,16.63006301,0.002173501,7.642356932
24.28153428,0.082076102,0.389076247,0.099114915,0.132486999,0.037888232,1.129954866,32.7949126,16_3,16,3,32.79491276,0.016515467,14.78307831,0.002151962,8.513378475
24.67931228,0.049587307,0.889480419,0.010604073,0.175571967,0.03769731,1.162701492,32.87203706,16_3,16,3,32.87201307,0.017871235,14.64266427,0.001865175,8.192700787
24.55376585,0.023574378,2.079944828,0.001617665,0.222630447,0.047704172,1.151955354,32.5855694,16_3,16,3,32.5855906,0.016965105,13.27452745,0.001055271,8.031824754
24.95915004,0.031206497,1.075110678,0.000605932,0.250373957,0.049587027,1.127380063,32.58652405,16_3,16,3,32.58652156,0.01720165,15.45634563,0.001185416,7.627371515
25.1417796,0.049488492,0.48006842,0.00099702,0.239364348,0.036762074,1.091282969,32.4706126,16_3,16,3,32.47062707,0.018611386,16.83888389,0.001692163,7.328847467
24.8245901,0.02595324,1.672388758,0.000962983,0.236903295,0.044276562,1.13113578,32.60929809,16_3,16,3,32.60927912,0.017236724,14.34023402,0.001095913,7.784689016
25.06637825,0.029679506,1.591371161,0.001059349,0.236148271,0.036451947,1.151413017,32.59069793,16_3,16,3,32.5907132,0.019220095,15.02070207,0.001330911,7.524334955
25.03616331,0.030414098,1.065020495,0.000562743,0.250789255,0.039017625,1.108912523,32.71845727,16_3,16,3,32.71845735,0.016585196,15.46354635,0.001123301,7.682294044
24.58102662,0.077557635,0.361840864,0.046098065,0.146606067,0.023104464,1.145776008,32.91851641,16_3,16,3,32.91854015,0.017136978,15.35913591,0.002169349,8.337513533
24.68748588,0.070900076,0.378258092,0.020314844,0.164506828,0.026458686,1.17862771,32.81511102,16_3,16,3,32.81512312,0.018159592,15.69756976,0.002186836,8.127637241
24.55935051,0.020459188,2.500285005,0.002007945,0.213649133,0.042531066,1.102410354,32.79107275,16_3,16,3,32.79110452,0.015742925,12.41764176,0.000917521,8.231754013
24.84513889,0.025456145,1.799858286,0.001370482,0.225718531,0.040025614,1.139192682,32.81537232,16_3,16,3,32.81539664,0.016891575,13.94779478,0.001093558,7.970257749
24.82431327,0.055880423,0.530050877,0.005216963,0.195860744,0.04178327,1.159658029,32.66801609,16_3,16,3,32.66799696,0.018494284,15.86318632,0.001938432,7.843683693
24.86199498,0.028447712,1.232861921,0.000746211,0.242466657,0.048371104,1.096744825,32.68624118,16_3,16,3,32.68624069,0.016062178,14.85148515,0.001066553,7.824245708
24.63330765,0.021828404,2.353770681,0.001897337,0.216561625,0.043552184,1.156677009,32.81272477,16_3,16,3,32.8127702,0.016595978,12.84968497,0.000999977,8.179462552
24.76979672,0.027839868,1.337402282,0.001138108,0.230019452,0.029431163,1.126716159,32.84168754,16_3,16,3,32.84167453,0.015782274,14.32583258,0.001067652,8.071877806
24.67442652,0.058915045,0.537844388,0.008304543,0.185119916,0.036062018,1.175736526,32.60528586,16_3,16,3,32.60530094,0.018683623,15.6039604,0.002042328,7.930874425
25.09579947,0.106014803,0.203870812,0.133717091,0.139190262,0.02871389,1.172284468,32.83008531,16_3,16,3,32.83009987,0.020300439,16.88928893,0.002714532,7.734300401
24.74919391,0.090192535,0.289490633,0.088266383,0.137326274,0.0453913,1.090892432,32.92540162,16_3,16,3,32.92540298,0.017095914,15.83078308,0.002246876,8.17620907
24.56277617,0.034319776,1.175029105,0.003073384,0.204491097,0.041988068,1.138968984,32.79733375,16_3,16,3,32.79735621,0.016235503,14.07380738,0.00132678,8.234580039
25.03374459,0.030225311,1.219518384,0.000791408,0.241755809,0.041635544,1.134315138,32.76164713,16_3,16,3,32.76164779,0.017197746,15.20432043,0.001187022,7.7279032
24.89949563,0.106431829,0.142013954,0.142965219,0.137744558,0.051049896,1.156390213,32.79095795,16_3,16,3,32.79096536,0.019037898,16.66246625,0.002547758,7.891469729
25.17524015,0.027223893,1.456073721,0.000463567,0.257513168,0.043668885,1.108105419,32.60564468,16_3,16,3,32.60564015,0.017968396,15.41674167,0.001117188,7.430400004
25.20640221,0.045515974,0.652124964,0.000806889,0.24707296,0.04481235,1.158196028,32.4194359,16_3,16,3,32.41944893,0.020356782,16.81368137,0.001746941,7.213046721
24.69052084,0.034504368,1.200047348,0.001851877,0.220904396,0.04530002,1.138425634,32.49632396,16_3,16,3,32.49633584,0.017827638,14.72907291,0.00140011,7.805814998
24.89526893,0.02493705,1.912097764,0.001499299,0.222764174,0.035380336,1.134589914,32.88018741,16_3,16,3,32.88020766,0.016929721,13.82538254,0.001090842,7.984938725
24.50985427,0.021182096,2.538711819,0.002203487,0.212969442,0.043540184,1.150330475,32.70661441,16_3,16,3,32.70664303,0.016647224,12.47524752,0.000994125,8.196788762
24.93374868,0.030512881,1.15063679,0.000655179,0.248145066,0.055498135,1.122686718,32.57326501,16_3,16,3,32.57326236,0.01720671,15.30513051,0.001175964,7.639513685
24.63117579,0.072678976,0.324564793,0.020117,0.164338202,0.045408236,1.128505278,32.75178689,16_3,16,3,32.75180208,0.017350793,15.729973,0.002104697,8.120626286
24.90725719,0.02910483,1.193069062,0.000789594,0.240373995,0.048741318,1.0894835,32.74596016,16_3,16,3,32.74595905,0.015968979,14.91269127,0.001080729,7.838701861
24.23129734,0.093456289,0.413809281,0.34887249,0.117606831,0.041538193,1.144389128,32.7139888,16_3,16,3,32.71398887,0.017123152,14.71467147,0.002297492,8.482691528
25.12626634,0.031466554,1.002142386,0.000512116,0.253657308,0.04689387,1.117214944,32.74435156,16_3,16,3,32.7443504,0.016919235,15.73357336,0.001161917,7.618084061
24.5428354,0.034743891,1.078188763,0.002330933,0.213052635,0.035194272,1.153908719,32.6749777,16_3,16,3,32.67496422,0.016525961,14.37263726,0.001329032,8.132128822
24.44360947,0.022673162,1.956046602,0.001513428,0.222798481,0.044990684,1.140795555,32.68312946,16_3,16,3,32.68313565,0.015640902,13.02610261,0.000948584,8.239526178
